"","Case","No","Task","segment","year","miles","night","gender","age","educ","region","Urb","income","ppark","Ch1","Ch2","Ch3","Ch4","Choice","alt","CC","GN","NS","BU","FA","LD","BZ","FC","FP","RP","PP","KA","SC","TS","NV","MA","LB","AF","HU","Price","chid"
"3451.Ch3",493,9367,19,"Midsize Car",2001,175,25,1,70,6,"MW",1,225000,1,0,0,0,1,FALSE,3,0,0,0,0,0,3,0,1,2,1,0,1,1,0,0,2,0,2,2,12,3451
"3451.Ch4",493,9367,19,"Midsize Car",2001,175,25,1,70,6,"MW",1,225000,1,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451
"3452.Ch1",494,9380,13,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,1,3,1,0,0,0,0,0,0,0,0,3,1,1,1,2,2,3,0,0,2,3452
"3452.Ch2",494,9380,13,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,2,1,1,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,0,0,7,3452
"3452.Ch3",494,9380,13,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,3,2,1,0,0,0,0,0,0,0,0,1,2,3,3,2,3,3,0,0,6,3452
"3452.Ch4",494,9380,13,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452
"3453.Ch1",494,9381,14,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,1,1,2,1,0,0,2,3,2,3,0,0,0,1,0,0,0,0,1,0,1,3453
"3453.Ch2",494,9381,14,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,2,3,2,3,0,0,1,1,2,4,0,0,0,3,0,0,0,0,1,0,2,3453
"3453.Ch3",494,9381,14,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,3,3,1,1,0,0,1,3,1,1,0,0,0,1,0,0,0,0,3,0,12,3453
"3453.Ch4",494,9381,14,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453
"3454.Ch1",494,9382,15,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,1,0,0,0,5,1,2,0,0,0,1,3,0,3,0,0,2,4,0,1,10,3454
"3454.Ch2",494,9382,15,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,2,0,0,0,3,1,3,0,0,0,2,3,0,1,0,0,2,2,0,2,8,3454
"3454.Ch3",494,9382,15,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,3,0,0,0,1,2,3,0,0,0,1,1,0,4,0,0,2,1,0,1,7,3454
"3454.Ch4",494,9382,15,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454
"3455.Ch1",494,9383,16,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,1,0,0,0,0,2,0,2,0,2,0,1,1,0,2,0,2,2,2,0,12,3455
"3455.Ch2",494,9383,16,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,2,0,0,0,0,1,0,2,0,1,0,3,2,0,3,0,3,4,3,0,1,3455
"3455.Ch3",494,9383,16,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,3,0,0,0,0,2,0,3,0,3,0,1,1,0,1,0,3,2,1,0,5,3455
"3455.Ch4",494,9383,16,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3455
"3456.Ch1",494,9384,17,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,1,1,2,4,2,0,0,0,2,1,2,0,0,0,0,3,0,0,0,1,12,3456
"3456.Ch2",494,9384,17,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,2,3,1,3,6,0,0,0,2,4,2,0,0,0,0,3,0,0,0,1,6,3456
"3456.Ch3",494,9384,17,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,3,1,2,4,5,0,0,0,2,1,1,0,0,0,0,3,0,0,0,2,9,3456
"3456.Ch4",494,9384,17,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456
"3457.Ch1",494,9385,18,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,1,0,1,0,0,0,2,1,0,0,0,2,0,3,0,2,4,0,2,2,6,3457
"3457.Ch2",494,9385,18,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,2,0,1,0,0,0,1,2,0,0,0,1,0,2,0,1,2,0,1,2,10,3457
"3457.Ch3",494,9385,18,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,3,0,1,0,0,0,2,1,0,0,0,2,0,3,0,1,4,0,2,1,12,3457
"3457.Ch4",494,9385,18,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457
"3458.Ch1",494,9386,19,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,1,2,0,2,5,1,0,0,2,0,2,0,2,0,3,0,0,2,0,0,11,3458
"3458.Ch2",494,9386,19,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,2,2,0,1,4,2,0,0,2,0,1,0,2,0,3,0,0,4,0,0,2,3458
"3458.Ch3",494,9386,19,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,FALSE,3,1,0,1,4,2,0,0,1,0,2,0,2,0,1,0,0,3,0,0,8,3458
"3458.Ch4",494,9386,19,"Midsize Car",2006,25,5,0,55,4,"MW",1,205000,365,0,0,0,1,TRUE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458
"3459.Ch1",495,9399,13,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,TRUE,1,0,0,0,5,2,0,0,0,1,0,1,0,1,3,1,0,0,2,1,2,3459
"3459.Ch2",495,9399,13,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,2,0,0,0,3,2,0,0,0,3,0,1,0,2,1,3,0,0,3,2,7,3459
"3459.Ch3",495,9399,13,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,3,0,0,0,2,1,0,0,0,3,0,1,0,4,2,2,0,0,1,2,2,3459
"3459.Ch4",495,9399,13,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3459
"3460.Ch1",495,9400,14,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,1,3,0,5,5,2,3,3,0,0,2,0,0,0,2,0,0,0,0,2,12,3460
"3460.Ch2",495,9400,14,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,TRUE,2,1,0,4,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,1,1,3460
"3460.Ch3",495,9400,14,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,3,3,0,3,6,2,1,1,0,0,1,0,0,0,3,0,0,0,0,1,10,3460
"3460.Ch4",495,9400,14,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460
"3461.Ch1",495,9401,15,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,TRUE,1,0,1,0,0,2,0,0,1,3,0,2,2,1,0,0,3,3,0,0,5,3461
"3461.Ch2",495,9401,15,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,2,0,2,0,0,1,0,0,1,1,0,3,1,1,0,0,1,4,0,0,10,3461
"3461.Ch3",495,9401,15,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,3,0,2,0,0,2,0,0,1,1,0,3,1,1,0,0,1,4,0,0,4,3461
"3461.Ch4",495,9401,15,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3461
"3462.Ch1",495,9402,16,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,TRUE,1,0,0,0,5,0,1,0,0,0,1,0,2,1,2,2,0,4,3,0,1,3462
"3462.Ch2",495,9402,16,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,2,0,0,0,3,0,3,0,0,0,1,0,2,4,3,2,0,1,1,0,7,3462
"3462.Ch3",495,9402,16,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,3,0,0,0,3,0,3,0,0,0,2,0,2,2,1,1,0,2,2,0,8,3462
"3462.Ch4",495,9402,16,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462
"3463.Ch1",495,9403,17,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,1,2,2,1,0,0,0,3,2,0,0,1,0,0,0,3,2,0,0,1,11,3463
"3463.Ch2",495,9403,17,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,TRUE,2,2,2,4,0,0,0,1,2,0,0,1,0,0,0,3,1,0,0,2,5,3463
"3463.Ch3",495,9403,17,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,3,2,2,2,0,0,0,2,1,0,0,1,0,0,0,2,2,0,0,2,5,3463
"3463.Ch4",495,9403,17,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463
"3464.Ch1",495,9404,18,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,TRUE,1,2,0,0,1,0,2,3,0,2,0,3,2,0,0,0,2,0,2,0,9,3464
"3464.Ch2",495,9404,18,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,2,3,0,0,1,0,1,1,0,1,0,3,1,0,0,0,2,0,3,0,9,3464
"3464.Ch3",495,9404,18,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,3,2,0,0,5,0,1,1,0,2,0,1,1,0,0,0,4,0,2,0,12,3464
"3464.Ch4",495,9404,18,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3464
"3465.Ch1",495,9405,19,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,1,1,2,1,0,2,0,0,0,0,1,0,0,3,3,0,0,2,0,2,12,3465
"3465.Ch2",495,9405,19,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,TRUE,2,1,2,5,0,2,0,0,0,0,1,0,0,2,3,0,0,1,0,1,4,3465
"3465.Ch3",495,9405,19,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,3,1,1,2,0,1,0,0,0,0,2,0,0,3,1,0,0,1,0,2,7,3465
"3465.Ch4",495,9405,19,"Midsize Utility",2006,75,25,0,70,5,"SE",0,165000,52,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465
"3466.Ch1",496,9418,13,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,1,0,1,0,3,0,2,2,1,0,0,2,1,0,3,2,0,0,0,0,3,3466
"3466.Ch2",496,9418,13,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,TRUE,2,0,1,0,5,0,3,1,2,0,0,2,2,0,1,1,0,0,0,0,4,3466
"3466.Ch3",496,9418,13,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,3,0,1,0,1,0,3,1,1,0,0,3,2,0,3,1,0,0,0,0,5,3466
"3466.Ch4",496,9418,13,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3466
"3467.Ch1",496,9419,14,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,1,0,0,4,0,2,0,2,0,0,0,0,2,1,0,2,1,2,3,0,10,3467
"3467.Ch2",496,9419,14,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,TRUE,2,0,0,4,0,2,0,1,0,0,0,0,1,3,0,2,2,2,2,0,6,3467
"3467.Ch3",496,9419,14,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,3,0,0,2,0,1,0,2,0,0,0,0,2,4,0,1,2,4,3,0,11,3467
"3467.Ch4",496,9419,14,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3467
"3468.Ch1",496,9420,15,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,TRUE,1,3,1,0,1,0,0,0,1,2,1,0,1,0,1,0,0,0,0,2,3,3468
"3468.Ch2",496,9420,15,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,2,2,1,0,6,0,0,0,1,3,1,0,1,0,1,0,0,0,0,2,4,3468
"3468.Ch3",496,9420,15,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,3,3,1,0,5,0,0,0,1,4,1,0,1,0,1,0,0,0,0,1,9,3468
"3468.Ch4",496,9420,15,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3468
"3469.Ch1",496,9421,16,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,1,0,2,0,0,2,1,1,1,4,0,0,0,4,0,0,0,3,0,2,3,3469
"3469.Ch2",496,9421,16,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,TRUE,2,0,1,0,0,1,3,1,1,2,0,0,0,3,0,0,0,3,0,1,9,3469
"3469.Ch3",496,9421,16,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,3,0,1,0,0,1,1,1,2,4,0,0,0,4,0,0,0,1,0,2,1,3469
"3469.Ch4",496,9421,16,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3469
"3470.Ch1",496,9422,17,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,TRUE,1,2,0,5,3,0,0,0,2,0,1,3,0,0,0,3,4,0,2,0,7,3470
"3470.Ch2",496,9422,17,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,2,2,0,5,4,0,0,0,2,0,1,2,0,0,0,1,1,0,3,0,11,3470
"3470.Ch3",496,9422,17,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,3,3,0,5,3,0,0,0,1,0,1,2,0,0,0,2,4,0,3,0,5,3470
"3470.Ch4",496,9422,17,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3470
"3471.Ch1",496,9423,18,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,0,1,0,FALSE,1,0,0,1,2,1,0,1,0,0,1,3,2,0,0,0,0,2,0,2,12,3471
"3471.Ch2",496,9423,18,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,0,1,0,FALSE,2,0,0,5,3,1,0,3,0,0,2,1,1,0,0,0,0,4,0,1,11,3471
"3471.Ch3",496,9423,18,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,0,1,0,TRUE,3,0,0,1,5,2,0,2,0,0,1,1,2,0,0,0,0,4,0,2,3,3471
"3471.Ch4",496,9423,18,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,0,0,1,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3471
"3472.Ch1",496,9424,19,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,TRUE,1,1,1,0,0,0,3,0,0,1,0,0,0,3,3,1,3,0,2,0,5,3472
"3472.Ch2",496,9424,19,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,2,1,1,0,0,0,3,0,0,4,0,0,0,1,2,3,2,0,1,0,5,3472
"3472.Ch3",496,9424,19,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,3,1,1,0,0,0,2,0,0,4,0,0,0,4,2,1,4,0,2,0,7,3472
"3472.Ch4",496,9424,19,"Small Car",2003,25,45,0,25,4,"NE",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472
"3473.Ch1",497,9437,13,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,FALSE,1,0,1,0,3,0,2,0,1,3,2,3,0,0,3,0,0,0,0,2,11,3473
"3473.Ch2",497,9437,13,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,TRUE,2,0,1,0,4,0,2,0,2,4,1,2,0,0,3,0,0,0,0,2,2,3473
"3473.Ch3",497,9437,13,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,FALSE,3,0,2,0,3,0,3,0,2,3,2,2,0,0,2,0,0,0,0,1,5,3473
"3473.Ch4",497,9437,13,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3473
"3474.Ch1",497,9438,14,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,TRUE,1,0,1,4,0,1,0,0,1,0,0,3,2,0,0,2,3,2,0,0,6,3474
"3474.Ch2",497,9438,14,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,2,0,2,5,0,2,0,0,1,0,0,3,2,0,0,2,3,4,0,0,9,3474
"3474.Ch3",497,9438,14,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,3,0,2,2,0,2,0,0,2,0,0,3,2,0,0,1,3,2,0,0,6,3474
"3474.Ch4",497,9438,14,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474
"3475.Ch1",497,9439,15,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,TRUE,1,2,0,0,0,0,2,2,0,3,2,0,2,3,0,0,1,0,3,0,9,3475
"3475.Ch2",497,9439,15,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,2,2,0,0,0,0,2,3,0,4,1,0,1,1,0,0,1,0,3,0,11,3475
"3475.Ch3",497,9439,15,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,3,2,0,0,0,0,3,2,0,1,1,0,1,3,0,0,4,0,2,0,1,3475
"3475.Ch4",497,9439,15,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3475
"3476.Ch1",497,9440,16,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,TRUE,1,0,0,1,2,1,0,0,1,2,2,0,0,3,0,0,0,3,0,2,8,3476
"3476.Ch2",497,9440,16,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,2,0,0,5,1,1,0,0,2,3,2,0,0,4,0,0,0,2,0,1,7,3476
"3476.Ch3",497,9440,16,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,3,0,0,1,1,2,0,0,2,4,1,0,0,4,0,0,0,4,0,2,11,3476
"3476.Ch4",497,9440,16,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476
"3477.Ch1",497,9441,17,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,TRUE,1,1,1,2,0,0,3,1,0,0,0,1,0,0,2,1,0,0,1,0,10,3477
"3477.Ch2",497,9441,17,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,2,2,2,2,0,0,2,2,0,0,0,1,0,0,3,2,0,0,2,0,6,3477
"3477.Ch3",497,9441,17,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,3,2,2,3,0,0,3,2,0,0,0,3,0,0,3,1,0,0,3,0,2,3477
"3477.Ch4",497,9441,17,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477
"3478.Ch1",497,9442,18,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,TRUE,1,0,0,0,0,1,2,2,1,2,0,0,1,0,2,1,0,0,0,2,6,3478
"3478.Ch2",497,9442,18,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,2,0,0,0,0,2,3,3,2,1,0,0,1,0,3,1,0,0,0,2,8,3478
"3478.Ch3",497,9442,18,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,3,0,0,0,0,1,1,3,2,4,0,0,2,0,1,2,0,0,0,2,6,3478
"3478.Ch4",497,9442,18,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478
"3479.Ch1",497,9443,19,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,FALSE,1,3,2,0,2,0,3,0,0,0,2,0,0,1,0,0,4,2,3,0,2,3479
"3479.Ch2",497,9443,19,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,TRUE,2,2,2,0,5,0,3,0,0,0,1,0,0,2,0,0,1,4,1,0,1,3479
"3479.Ch3",497,9443,19,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,FALSE,3,1,1,0,2,0,1,0,0,0,2,0,0,3,0,0,2,2,3,0,11,3479
"3479.Ch4",497,9443,19,"Midsize Utility",2003,500,35,0,25,4,"W",2,250000,365,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479
"3480.Ch1",498,9456,13,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,TRUE,1,3,0,5,0,1,0,0,1,2,0,2,0,0,0,1,2,0,3,0,3,3480
"3480.Ch2",498,9456,13,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,FALSE,2,3,0,2,0,1,0,0,1,2,0,1,0,0,0,1,2,0,3,0,6,3480
"3480.Ch3",498,9456,13,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,FALSE,3,3,0,3,0,1,0,0,2,2,0,2,0,0,0,1,2,0,3,0,3,3480
"3480.Ch4",498,9456,13,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480
"3481.Ch1",498,9457,14,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,FALSE,1,1,0,0,0,0,2,0,0,4,2,0,2,4,0,0,4,3,0,2,3,3481
"3481.Ch2",498,9457,14,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,TRUE,2,3,0,0,0,0,3,0,0,1,1,0,1,1,0,0,3,4,0,2,3,3481
"3481.Ch3",498,9457,14,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,FALSE,3,2,0,0,0,0,1,0,0,2,1,0,2,2,0,0,3,4,0,1,12,3481
"3481.Ch4",498,9457,14,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481
"3482.Ch1",498,9458,15,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,TRUE,1,2,1,3,5,0,1,2,0,0,0,2,0,0,3,0,0,0,3,0,8,3482
"3482.Ch2",498,9458,15,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,FALSE,2,3,2,3,2,0,3,3,0,0,0,3,0,0,3,0,0,0,2,0,2,3482
"3482.Ch3",498,9458,15,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,FALSE,3,2,2,2,2,0,3,1,0,0,0,3,0,0,2,0,0,0,3,0,6,3482
"3482.Ch4",498,9458,15,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,1,0,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482
"3483.Ch1",498,9459,16,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,FALSE,1,0,1,3,0,0,0,0,2,1,2,2,1,3,0,0,0,0,3,0,4,3483
"3483.Ch2",498,9459,16,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,TRUE,2,0,2,2,0,0,0,0,2,1,1,2,1,1,0,0,0,0,2,0,4,3483
"3483.Ch3",498,9459,16,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,FALSE,3,0,2,5,0,0,0,0,2,4,1,3,1,1,0,0,0,0,3,0,10,3483
"3483.Ch4",498,9459,16,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,FALSE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483
"3484.Ch1",498,9460,17,"Small Car",2002,175,45,1,25,2,"W",2,165000,12,0,1,0,0,FALSE,1,0,0,0,3,2,0,3,0,4,0,0,0,0,2,3,3,3,0,2,5,3484
