No,CC,GN,NS,BU,FA,LD,BZ,FC,FP,RP,PP,KA,SC,TS,NV,MA,LB,AF,HU,Price,Choice
41732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41733,3,0,0,1,0,2,0,1,0,1,2,0,3,0,0,4,0,2,0,7,1
41734,2,0,0,6,0,1,0,1,0,2,3,0,3,0,0,3,0,3,0,12,0
41735,3,0,0,4,0,3,0,2,0,2,3,0,4,0,0,2,0,2,0,3,0
41736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41737,2,2,2,0,1,0,0,0,4,0,0,2,0,0,1,0,2,0,2,3,1
41738,3,1,4,0,2,0,0,0,1,0,0,2,0,0,1,0,2,0,2,11,0
41739,2,2,5,0,2,0,0,0,2,0,0,2,0,0,2,0,3,0,1,10,0
41740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41741,2,2,3,1,0,0,3,0,1,0,2,0,1,1,0,0,0,0,0,4,0
41742,3,1,3,1,0,0,2,0,1,0,3,0,3,1,0,0,0,0,0,4,1
41743,1,2,2,4,0,0,3,0,3,0,3,0,3,2,0,0,0,0,0,12,0
41744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41745,0,0,0,0,1,2,2,0,0,1,0,0,0,2,1,0,1,3,2,12,0
41746,0,0,0,0,2,2,3,0,0,2,0,0,0,1,1,0,2,3,1,10,0
41747,0,0,0,0,2,3,3,0,0,2,0,0,0,1,3,0,3,3,1,2,1
41748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41749,0,2,0,0,2,0,0,1,0,1,3,2,0,3,0,3,1,0,0,3,0
41750,0,2,0,0,1,0,0,2,0,1,1,1,0,2,0,1,4,0,0,4,1
41751,0,1,0,0,1,0,0,2,0,2,3,1,0,2,0,2,1,0,0,11,0
41752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41753,2,0,0,3,0,0,1,1,2,0,0,2,0,0,0,4,0,2,2,10,0
41754,3,0,0,2,0,0,2,2,1,0,0,2,0,0,0,4,0,1,2,12,0
41755,2,0,0,5,0,0,1,2,1,0,0,2,0,0,0,1,0,2,2,3,1
41756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41757,0,0,4,0,0,3,0,0,0,0,0,1,4,2,2,1,0,2,2,1,1
41758,0,0,1,0,0,2,0,0,0,0,0,1,4,1,3,3,0,2,1,4,0
41759,0,0,3,0,0,2,0,0,0,0,0,2,4,1,2,4,0,3,1,2,0
41760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41761,0,0,5,3,1,0,2,1,3,2,0,0,4,0,1,0,0,0,0,12,0
41762,0,0,3,2,2,0,2,2,1,2,0,0,2,0,3,0,0,0,0,6,0
41763,0,0,2,3,2,0,1,1,4,2,0,0,1,0,1,0,0,0,0,6,1
41764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41765,1,1,0,0,0,2,0,0,2,1,3,1,0,0,0,0,4,0,2,6,0
41766,1,1,0,0,0,3,0,0,1,2,1,1,0,0,0,0,4,0,1,2,0
41767,3,1,0,0,0,3,0,0,4,1,2,1,0,0,0,0,3,0,1,3,1
41768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41769,2,1,0,0,2,3,3,0,0,0,0,0,2,1,0,2,2,0,0,4,1
41770,1,2,0,0,2,3,1,0,0,0,0,0,2,3,0,3,1,0,0,4,0
41771,2,1,0,0,1,3,2,0,0,0,0,0,3,3,0,4,4,0,0,11,0
41772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41773,0,1,1,6,0,1,0,1,0,0,2,0,0,0,1,0,0,3,1,2,0
41774,0,2,2,2,0,1,0,1,0,0,3,0,0,0,2,0,0,3,1,12,0
41775,0,1,4,4,0,2,0,1,0,0,3,0,0,0,1,0,0,1,1,2,1
41776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41777,2,0,0,0,0,0,2,1,4,1,0,0,0,1,1,0,3,3,0,3,0
41778,3,0,0,0,0,0,2,1,1,1,0,0,0,3,1,0,2,3,0,3,0
41779,2,0,0,0,0,0,2,2,1,2,0,0,0,2,1,0,1,2,0,4,1
41780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41781,0,0,5,3,2,0,0,0,0,0,1,1,4,0,0,1,4,3,0,5,0
41782,0,0,2,3,2,0,0,0,0,0,2,1,1,0,0,4,1,2,0,9,0
41783,0,0,2,5,2,0,0,0,0,0,2,1,1,0,0,4,1,2,0,6,1
41784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41785,3,1,5,0,2,0,0,2,0,2,0,2,0,0,3,3,0,0,0,7,1
41786,3,2,3,0,2,0,0,1,0,2,0,1,0,0,2,1,0,0,0,9,0
41787,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,4,0,0,0,12,0
41788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41789,0,0,0,3,0,1,1,0,2,0,3,2,3,1,0,0,0,0,2,8,0
41790,0,0,0,5,0,1,3,0,2,0,2,2,1,1,0,0,0,0,2,1,1
41791,0,0,0,5,0,1,1,0,3,0,3,1,1,3,0,0,0,0,1,9,0
41792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41793,0,1,0,0,2,2,1,0,1,0,3,0,0,0,1,2,0,2,0,4,0
41794,0,2,0,0,1,1,1,0,2,0,3,0,0,0,3,4,0,1,0,3,1
41795,0,2,0,0,1,1,1,0,2,0,1,0,0,0,1,4,0,3,0,5,0
41796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41797,3,0,5,6,0,0,0,1,0,2,0,0,4,1,0,0,3,0,2,7,0
41798,2,0,2,6,0,0,0,1,0,1,0,0,4,3,0,0,3,0,2,6,1
41799,3,0,4,3,0,0,0,2,0,1,0,0,4,2,0,0,2,0,2,8,0
41800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41801,0,1,4,5,2,0,3,0,0,2,3,0,0,3,0,0,0,0,2,9,1
41802,0,1,1,1,1,0,1,0,0,1,3,0,0,1,0,0,0,0,1,8,0
41803,0,2,2,6,2,0,3,0,0,2,1,0,0,2,0,0,0,0,1,5,0
41804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41805,0,0,0,0,0,3,0,2,2,0,0,1,4,0,3,1,3,3,0,10,0
41806,0,0,0,0,0,1,0,2,2,0,0,1,4,0,1,4,1,2,0,2,1
41807,0,0,0,0,0,3,0,1,2,0,0,2,4,0,2,3,3,2,0,11,0
41808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41809,3,1,5,0,1,2,0,2,0,0,0,1,0,2,0,0,3,0,0,7,0
41810,1,2,1,0,1,1,0,1,0,0,0,2,0,2,0,0,4,0,0,9,0
41811,3,2,2,0,2,3,0,1,0,0,0,2,0,2,0,0,2,0,0,1,1
41812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41813,2,0,0,3,0,0,0,0,3,2,3,0,0,0,3,2,0,1,1,12,0
41814,3,0,0,1,0,0,0,0,3,1,2,0,0,0,2,2,0,1,1,7,1
41815,1,0,0,3,0,0,0,0,2,1,1,0,0,0,3,4,0,3,1,7,0
41816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41817,3,0,0,6,2,0,1,2,1,0,0,0,3,3,0,0,0,2,0,4,0
41818,1,0,0,1,2,0,2,1,1,0,0,0,4,1,0,0,0,1,0,7,1
41819,2,0,0,5,2,0,3,1,4,0,0,0,2,1,0,0,0,1,0,7,0
41820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41821,0,2,3,0,0,1,1,0,0,0,2,1,0,0,0,1,0,2,2,10,0
41822,0,1,5,0,0,2,1,0,0,0,1,1,0,0,0,2,0,2,1,4,1
41823,0,1,3,0,0,2,2,0,0,0,2,1,0,0,0,3,0,2,1,5,0
41824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41825,2,0,5,0,0,1,0,0,0,1,0,0,2,2,3,0,2,0,1,12,0
41826,2,0,4,0,0,3,0,0,0,1,0,0,2,1,1,0,2,0,1,4,0
41827,2,0,4,0,0,1,0,0,0,1,0,0,1,1,2,0,4,0,1,7,1
41828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41829,0,0,0,0,1,0,3,1,0,2,3,0,3,0,3,3,3,0,0,3,0
41830,0,0,0,0,1,0,2,2,0,1,3,0,3,0,2,2,4,0,0,6,1
41831,0,0,0,0,2,0,2,1,0,2,3,0,1,0,2,3,1,0,0,6,0
41832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41833,0,1,0,4,0,3,2,0,3,0,3,1,0,0,2,0,3,0,0,7,0
41834,0,2,0,3,0,1,2,0,2,0,3,2,0,0,3,0,4,0,0,7,1
41835,0,1,0,2,0,1,2,0,2,0,3,2,0,0,1,0,1,0,0,12,0
41836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41837,1,1,5,0,2,0,0,1,2,2,0,2,0,0,0,2,0,0,0,7,0
41838,2,2,2,0,1,0,0,1,4,2,0,1,0,0,0,1,0,0,0,3,1
41839,2,1,3,0,1,0,0,2,3,2,0,1,0,0,0,1,0,0,0,9,0
41840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41841,0,1,0,5,2,0,0,1,0,0,0,0,1,2,1,0,0,1,2,8,0
41842,0,2,0,4,2,0,0,1,0,0,0,0,1,3,2,0,0,3,1,1,1
41843,0,1,0,6,1,0,0,1,0,0,0,0,1,3,1,0,0,3,1,1,0
41844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41845,0,0,4,6,0,0,0,0,4,0,1,1,2,2,0,2,3,0,0,12,0
41846,0,0,3,4,0,0,0,0,4,0,3,1,3,1,0,4,1,0,0,5,0
41847,0,0,4,1,0,0,0,0,1,0,3,1,1,1,0,4,2,0,0,3,1
41848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41849,1,1,0,0,0,2,3,0,0,2,0,0,4,0,0,0,3,3,1,3,0
41850,3,1,0,0,0,1,2,0,0,1,0,0,4,0,0,0,4,2,2,10,1
41851,3,1,0,0,0,1,3,0,0,2,0,0,4,0,0,0,1,3,1,12,0
41852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41853,3,0,0,0,2,1,0,0,0,1,2,1,0,3,2,0,0,1,0,4,1
41854,2,0,0,0,2,2,0,0,0,1,2,2,0,2,1,0,0,1,0,9,0
41855,1,0,0,0,1,2,0,0,0,2,1,2,0,3,2,0,0,2,0,4,0
41856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41857,0,0,4,6,0,2,2,1,3,0,0,0,0,0,1,1,0,0,1,7,1
41858,0,0,2,2,0,1,3,1,4,0,0,0,0,0,1,2,0,0,1,8,0
41859,0,0,2,1,0,3,1,1,4,0,0,0,0,0,1,1,0,0,1,9,0
41860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41861,0,0,2,0,1,0,3,0,2,1,1,2,4,0,0,0,0,0,2,8,0
41862,0,0,1,0,2,0,2,0,3,2,3,2,4,0,0,0,0,0,2,1,1
41863,0,0,4,0,1,0,3,0,3,1,3,1,3,0,0,0,0,0,2,8,0
41864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41865,3,1,0,4,0,0,0,2,0,0,3,0,0,1,0,1,3,2,0,2,1
41866,1,2,0,3,0,0,0,2,0,0,3,0,0,3,0,2,2,1,0,9,0
41867,1,1,0,4,0,0,0,2,0,0,2,0,0,2,0,2,3,1,0,3,0
41868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41869,2,0,0,1,2,0,1,0,0,0,0,1,0,0,2,2,3,0,1,6,0
41870,2,0,0,3,1,0,1,0,0,0,0,2,0,0,2,1,4,0,1,1,0
41871,1,0,0,1,1,0,2,0,0,0,0,1,0,0,3,1,1,0,2,2,1
41872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41873,0,1,5,0,0,3,0,2,2,1,0,0,3,2,0,0,0,3,0,5,0
41874,0,2,1,0,0,3,0,2,2,2,0,0,3,2,0,0,0,2,0,3,1
41875,0,2,1,0,0,1,0,2,4,1,0,0,3,1,0,0,0,1,0,10,0
41876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41877,2,0,2,0,0,3,0,2,2,0,0,0,0,1,2,0,0,1,1,3,1
41878,3,0,5,0,0,2,0,1,2,0,0,0,0,1,3,0,0,3,1,4,0
41879,2,0,5,0,0,2,0,1,2,0,0,0,0,3,2,0,0,2,1,11,0
41880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41881,0,1,0,6,2,0,1,2,0,1,2,0,3,0,0,4,0,0,0,2,0
41882,0,2,0,3,1,0,3,1,0,1,3,0,2,0,0,4,0,0,0,10,1
41883,0,1,0,1,1,0,3,1,0,2,2,0,4,0,0,1,0,0,0,10,0
41884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41885,0,0,2,3,0,0,3,0,1,1,0,1,0,3,0,2,1,0,0,10,0
41886,0,0,1,4,0,0,2,0,4,2,0,2,0,3,0,2,1,0,0,11,0
41887,0,0,1,4,0,0,2,0,1,2,0,1,0,1,0,1,3,0,0,6,1
41888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41889,0,1,0,0,2,2,0,0,0,0,2,1,0,0,1,0,3,3,1,2,1
41890,0,1,0,0,1,3,0,0,0,0,2,1,0,0,2,0,2,3,2,12,0
41891,0,2,0,0,1,2,0,0,0,0,3,2,0,0,2,0,4,2,1,9,0
41892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41893,2,1,3,0,0,1,0,1,0,0,3,1,3,0,0,4,0,0,0,10,0
41894,1,1,5,0,0,2,0,2,0,0,3,2,4,0,0,2,0,0,0,6,0
41895,1,1,2,0,0,2,0,1,0,0,3,1,3,0,0,2,0,0,0,6,1
41896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41897,1,0,0,5,2,0,3,0,4,1,0,0,0,0,3,0,0,1,2,7,1
41898,1,0,0,3,2,0,1,0,2,2,0,0,0,0,3,0,0,3,1,1,0
41899,2,0,0,2,1,0,1,0,2,1,0,0,0,0,2,0,0,1,2,9,0
41900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41901,0,0,5,0,0,0,0,2,0,1,2,0,3,3,3,0,1,0,1,3,0
41902,0,0,2,0,0,0,0,2,0,1,3,0,3,3,2,0,4,0,2,8,0
41903,0,0,2,0,0,0,0,1,0,2,2,0,3,3,3,0,2,0,1,9,0
41904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41905,1,2,0,2,1,1,0,0,2,0,0,0,0,0,0,1,4,1,0,10,0
41906,3,1,0,3,2,1,0,0,3,0,0,0,0,0,0,1,1,2,0,11,0
41907,3,1,0,3,2,2,0,0,1,0,0,0,0,0,0,2,2,1,0,11,1
41908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41909,2,0,5,1,0,0,1,0,0,0,0,2,1,3,2,0,0,3,0,5,0
41910,1,0,5,2,0,0,3,0,0,0,0,1,1,1,2,0,0,2,0,12,0
41911,2,0,1,1,0,0,1,0,0,0,0,2,2,2,1,0,0,2,0,1,1
41912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41913,0,0,0,0,1,2,1,2,3,0,0,0,2,0,0,3,4,0,2,11,0
41914,0,0,0,0,1,1,3,2,3,0,0,0,4,0,0,4,2,0,1,6,0
41915,0,0,0,0,2,1,1,2,3,0,0,0,3,0,0,3,3,0,2,4,1
41916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41917,0,2,0,3,0,0,0,0,2,2,2,2,2,1,0,0,0,0,2,9,0
41918,0,1,0,2,0,0,0,0,3,1,3,1,4,3,0,0,0,0,1,6,0
41919,0,1,0,3,0,0,0,0,1,2,1,2,1,1,0,0,0,0,1,12,1
41920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41921,0,1,4,0,2,0,2,0,0,1,0,0,0,1,1,2,1,0,0,9,1
41922,0,2,1,0,2,0,2,0,0,1,0,0,0,2,1,3,2,0,0,1,0
41923,0,2,1,0,2,0,1,0,0,2,0,0,0,2,1,1,4,0,0,9,0
41924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41925,3,0,0,1,1,3,0,1,0,2,1,2,0,0,0,0,0,2,0,11,0
41926,3,0,0,5,1,2,0,2,0,2,1,1,0,0,0,0,0,2,0,1,1
41927,2,0,0,2,1,1,0,1,0,2,1,2,0,0,0,0,0,2,0,7,0
41928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41929,1,1,0,0,0,0,0,2,0,0,0,0,2,2,0,1,3,3,1,2,0
41930,2,1,0,0,0,0,0,2,0,0,0,0,4,3,0,3,3,3,2,9,1
41931,2,2,0,0,0,0,0,2,0,0,0,0,1,3,0,3,4,1,1,10,0
41932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41933,0,0,4,0,0,3,2,0,3,0,1,2,0,0,3,4,0,0,2,2,0
41934,0,0,4,0,0,1,1,0,2,0,2,1,0,0,1,2,0,0,1,9,1
41935,0,0,3,0,0,3,2,0,4,0,3,2,0,0,2,4,0,0,1,11,0
41936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41937,0,0,2,0,0,1,0,1,1,1,0,1,3,0,0,0,2,1,0,12,1
41938,0,0,2,0,0,3,0,2,1,2,0,1,2,0,0,0,2,1,0,4,0
41939,0,0,1,0,0,2,0,2,4,1,0,1,4,0,0,0,4,3,0,1,0
41940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41941,1,1,0,1,2,3,2,0,0,0,1,0,0,3,2,0,0,0,0,4,0
41942,2,1,0,5,2,1,2,0,0,0,2,0,0,1,1,0,0,0,0,4,1
41943,3,2,0,6,2,1,3,0,0,0,3,0,0,2,2,0,0,0,0,7,0
41944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41945,3,2,4,0,2,0,2,0,2,0,0,2,0,0,0,0,4,0,1,1,0
41946,3,2,4,0,1,0,2,0,1,0,0,2,0,0,0,0,3,0,1,6,0
41947,1,2,4,0,2,0,1,0,3,0,0,1,0,0,0,0,2,0,2,11,1
41948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41949,0,0,0,1,0,0,0,1,0,1,2,0,2,1,1,3,0,3,0,7,1
41950,0,0,0,6,0,0,0,2,0,2,3,0,2,3,3,3,0,3,0,2,0
41951,0,0,0,1,0,0,0,1,0,2,3,0,1,1,1,4,0,3,0,2,0
41952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41953,1,1,1,4,0,3,0,0,1,0,0,2,0,0,0,3,0,1,0,11,0
41954,1,2,1,2,0,1,0,0,2,0,0,2,0,0,0,2,0,2,0,4,0
41955,2,1,1,1,0,3,0,0,2,0,0,2,0,0,0,1,0,3,0,2,0
41956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41957,0,0,0,0,1,0,2,2,0,2,0,0,4,1,0,4,3,0,2,6,0
41958,0,0,0,0,1,0,3,2,0,1,0,0,1,2,0,2,3,0,1,4,0
41959,0,0,0,0,2,0,3,1,0,1,0,0,3,2,0,4,4,0,1,6,0
41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41961,0,0,0,0,1,2,0,2,4,0,1,0,0,0,1,0,4,3,2,5,0
41962,0,0,0,0,1,3,0,1,2,0,1,0,0,0,1,0,4,1,1,7,0
41963,0,0,0,0,1,2,0,2,2,0,1,0,0,0,1,0,1,1,1,5,0
41964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41965,0,2,4,4,0,0,2,0,0,0,1,1,1,1,3,0,0,0,0,5,0
41966,0,2,3,3,0,0,3,0,0,0,2,2,1,3,3,0,0,0,0,4,0
41967,0,2,2,2,0,0,1,0,0,0,1,1,2,1,3,0,0,0,0,7,0
41968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41969,1,0,5,3,0,2,3,0,0,2,0,0,0,2,0,0,2,2,0,10,0
41970,3,0,4,3,0,1,1,0,0,1,0,0,0,1,0,0,1,2,0,6,0
41971,1,0,1,6,0,2,3,0,0,1,0,0,0,1,0,0,1,2,0,10,0
41972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41973,2,1,0,0,2,0,0,0,4,2,3,1,3,0,0,0,0,0,1,2,0
41974,3,1,0,0,2,0,0,0,2,1,3,1,2,0,0,0,0,0,1,11,0
41975,2,1,0,0,1,0,0,0,1,2,1,2,4,0,0,0,0,0,1,10,0
41976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41977,2,0,3,0,0,3,2,2,0,0,3,0,0,0,3,2,0,0,2,2,0
41978,2,0,2,0,0,2,3,1,0,0,2,0,0,0,1,2,0,0,2,2,0
41979,2,0,5,0,0,3,3,1,0,0,2,0,0,0,1,1,0,0,1,10,0
41980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41981,0,2,0,1,2,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
41982,0,1,0,1,1,0,0,1,0,1,0,2,0,2,0,1,1,0,0,1,1
41983,0,1,0,1,2,0,0,2,0,2,0,1,0,3,0,2,3,0,0,8,0
41984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41985,0,0,3,0,1,0,3,0,4,1,0,0,4,0,1,1,0,1,0,1,1
41986,0,0,5,0,2,0,3,0,4,1,0,0,1,0,2,3,0,2,0,6,0
41987,0,0,5,0,2,0,2,0,3,1,0,0,4,0,1,2,0,2,0,12,0
41988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41989,0,1,0,0,0,3,0,1,1,0,1,0,4,3,0,0,3,3,0,11,0
41990,0,1,0,0,0,2,0,1,3,0,3,0,4,3,0,0,2,1,0,3,0
41991,0,1,0,0,0,1,0,2,2,0,2,0,3,2,0,0,1,3,0,11,0
41992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41993,3,0,0,3,0,0,0,0,2,2,0,1,0,3,2,0,2,0,2,7,0
41994,2,0,0,4,0,0,0,0,4,1,0,2,0,2,1,0,3,0,2,8,0
41995,3,0,0,1,0,0,0,0,3,1,0,2,0,1,3,0,1,0,1,3,0
41996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41997,0,1,0,5,2,0,3,0,0,0,3,1,0,0,0,4,0,2,1,10,0
41998,0,2,0,3,2,0,2,0,0,0,1,1,0,0,0,1,0,1,2,11,0
41999,0,2,0,5,2,0,3,0,0,0,2,1,0,0,0,4,0,1,2,5,0
42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42001,3,2,4,5,1,2,0,1,0,0,0,0,4,0,3,0,0,0,0,10,0
42002,1,2,2,3,2,3,0,1,0,0,0,0,4,0,2,0,0,0,0,8,0
42003,2,2,5,6,1,2,0,2,0,0,0,0,4,0,1,0,0,0,0,3,0
42004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42005,3,0,0,0,0,2,2,0,0,2,3,0,3,0,1,0,3,1,0,8,0
42006,3,0,0,0,0,1,3,0,0,1,3,0,2,0,3,0,1,1,0,4,0
42007,1,0,0,0,0,2,3,0,0,2,1,0,3,0,1,0,1,3,0,2,0
42008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42009,0,0,4,0,0,1,0,1,2,0,0,2,2,3,0,2,0,0,2,9,0
42010,0,0,4,0,0,2,0,2,2,0,0,2,2,3,0,1,0,0,1,2,0
42011,0,0,2,0,0,3,0,2,3,0,0,1,1,2,0,2,0,0,1,6,0
42012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42013,2,2,0,6,0,0,3,2,3,0,3,0,0,0,0,1,2,0,0,9,0
42014,2,2,0,4,0,0,2,2,4,0,1,0,0,0,0,2,2,0,0,3,0
42015,3,1,0,2,0,0,2,2,4,0,1,0,0,0,0,1,4,0,0,9,0
42016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42017,0,0,2,0,2,0,0,0,0,1,2,2,0,2,2,0,0,1,1,12,0
42018,0,0,5,0,1,0,0,0,0,2,2,1,0,3,1,0,0,1,1,9,0
42019,0,0,3,0,1,0,0,0,0,1,3,1,0,3,2,0,0,1,1,2,0
42020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42021,3,0,0,0,2,3,1,0,0,0,0,0,0,3,3,3,1,0,1,6,0
42022,3,0,0,0,1,1,2,0,0,0,0,0,0,1,2,2,2,0,2,11,0
42023,2,0,0,0,2,3,2,0,0,0,0,0,0,2,3,1,3,0,1,3,0
42024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42025,0,1,3,3,0,0,0,2,1,1,0,2,1,0,0,0,0,2,0,10,0
42026,0,2,5,6,0,0,0,1,3,2,0,2,2,0,0,0,0,1,0,1,1
42027,0,2,2,3,0,0,0,1,2,2,0,2,4,0,0,0,0,3,0,10,0
42028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42029,0,0,0,6,1,0,2,1,0,2,2,0,0,1,0,2,4,0,0,6,0
42030,0,0,0,1,1,0,3,1,0,2,1,0,0,3,0,4,4,0,0,1,0
42031,0,0,0,3,2,0,2,2,0,2,3,0,0,1,0,4,1,0,0,4,0
42032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42033,2,1,2,0,0,2,0,0,0,0,0,1,3,0,2,0,0,2,1,2,0
42034,1,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,3,2,6,0
42035,1,1,2,0,0,1,0,0,0,0,0,1,3,0,1,0,0,3,1,5,1
42036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42037,0,0,0,5,0,0,0,2,3,0,3,1,4,0,1,0,3,2,0,3,0
42038,0,0,0,5,0,0,0,1,2,0,2,1,1,0,3,0,2,1,0,5,1
42039,0,0,0,6,0,0,0,1,3,0,1,1,3,0,3,0,1,3,0,9,0
42040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
